exporter,importer,post80 
Cambodia,Pakistan,0.00025
Cambodia,Israel,0.0002
Cambodia,Indonesia,0.0059
Cambodia,Finland,0.00055
Cambodia,Greece,0.00035
Cambodia,Norway,0.0003
Cambodia,India,0.0006
Cambodia,Sweden,0.0006
Cambodia,Austria,0.00065
Cambodia,Canada,0.0008
Cambodia,Algeria,0.00075
Cambodia,Denmark,0.0007
Cambodia,Italy,0.0011
Cambodia,Spain,0.001
Cambodia,Netherlands,0.00115
Cambodia,Ireland,0.0011
Cambodia,Hong Kong,0.0029
Cambodia,Malaysia,0.00525
Cambodia,Japan,0.0072
Cambodia,China,0.0098
Cambodia,UK,0.0036
Cambodia,Singapore,0.0439
Cambodia,Thailand,0.0311
Cambodia,USA,0.0254
Cameroon,Togo,0.0001
Cameroon,Saudi Arabia,0.0001
Cameroon,Benin,0.0001
Cameroon,Argentina,0.0001
Cameroon,Finland,0.0003
Cameroon,Venezuela,0.0001
Cameroon,Senegal,0.00035
Cameroon,Israel,0.0002
Cameroon,Indonesia,0.00025
Cameroon,Singapore,0.00025
Cameroon,Egypt,0.0002
Cameroon,Nigeria,0.00725
Cameroon,Ireland,0.00045
Cameroon,Philippines,0.0002
Cameroon,Sweden,0.00035
Cameroon,Denmark,0.00035
Cameroon,Malta,0.0003
Cameroon,South Africa,0.0007
Cameroon,Burkina Faso,0.0003
Cameroon,Malaysia,0.00035
Cameroon,Tunisia,0.00045
Cameroon,India,0.0004
Cameroon,Hong Kong,0.0006
Cameroon,Cote Divoire,0.0008
Cameroon,Algeria,0.0006
Cameroon,Canada,0.0011
Cameroon,Peru,0.0004
Cameroon,Turkey,0.0005
Cameroon,Brazil,0.00105
Cameroon,Mexico,0.0007
Cameroon,Greece,0.00055
Cameroon,Niger,0.00045
Cameroon,Thailand,0.00115
Cameroon,Chile,0.0011
Cameroon,Morocco,0.00095
Cameroon,Austria,0.0009
Cameroon,Japan,0.0036
Cameroon,Portugal,0.00185
Cameroon,China,0.00265
Cameroon,Gabon,0.00315
Cameroon,UK,0.00425
Cameroon,Chad,0.0114
Cameroon,Spain,0.01175
Cameroon,Netherlands,0.0125
Cameroon,Italy,0.01575
Cameroon,USA,0.01705
Canada,Afghanistan,0.0002
Canada,Mauritius,0.00195
Canada,Chad,0.0004
Canada,Madagascar,0.0007
Canada,Nepal,0.00055
Canada,Paraguay,0.0004
Canada,Burundi,0.00045
Canada,Cambodia,0.0008
Canada,Bulgaria,0.0009
Canada,Uganda,0.0007
Canada,Greece,0.0006
Canada,Spain,0.00085
Canada,Gabon,0.00125
Canada,Argentina,0.0007
Canada,Sierra Leone,0.00375
Canada,Cote Divoire,0.0017
Canada,Malta,0.0043
Canada,Qatar,0.00065
Canada,Oman,0.0006
Canada,Sudan,0.0005
Canada,Benin,0.001
Canada,Uruguay,0.0016
Canada,India,0.00095
Canada,Niger,0.0019
Canada,Rwanda,0.0007
Canada,Bahrain,0.00075
Canada,Denmark,0.00135
Canada,Syria,0.001
Canada,Zimbabwe,0.00115
Canada,Sweden,0.0023
Canada,Untd Arab Em,0.0008
Canada,Nigeria,0.00525
Canada,Burkina Faso,0.00065
Canada,Iraq,0.0012
Canada,Malawi,0.0011
Canada,Bolivia,0.00145
Canada,Iceland,0.00265
Canada,Turkey,0.0009
Canada,Austria,0.00155
Canada,Portugal,0.0014
Canada,Finland,0.0019
Canada,Cyprus,0.00085
Canada,Brazil,0.0015
Canada,Cameroon,0.0011
Canada,Jordan,0.00085
Canada,Seychelles,0.01215
Canada,South Africa,0.00185
Canada,El Salvador,0.003
Canada,Pakistan,0.00195
Canada,Saudi Arabia,0.00245
Canada,Egypt,0.00125
Canada,Kenya,0.00165
Canada,Iran,0.00155
Canada,Bangladesh,0.00175
Canada,Netherlands,0.0021
Canada,Sri Lanka,0.0031
Canada,Italy,0.00265
Canada,Mali,0.0031
Canada,Zambia,0.0023
Canada,Israel,0.0023
Canada,Ecuador,0.00345
Canada,Senegal,0.00155
Canada,Australia,0.00235
Canada,Honduras,0.00475
Canada,Guatemala,0.00345
Canada,Panama,0.0026
Canada,China,0.0036
Canada,Philippines,0.00435
Canada,Thailand,0.004
Canada,Costa Rica,0.0061
Canada,Peru,0.00265
Canada,Suriname,0.01075
Canada,Kuwait,0.0018
Canada,Indonesia,0.0027
Canada,Togo,0.01
Canada,Mexico,0.0058
Canada,Nicaragua,0.0056
Canada,Dominican Rp,0.00345
Canada,Tunisia,0.0022
Canada,New Zealand,0.00405
Canada,Ireland,0.00505
Canada,Norway,0.0066
Canada,Greenland,0.00385
Canada,Mozambique,0.0025
Canada,Colombia,0.00345
Canada,Ghana,0.0028
Canada,Chile,0.00425
Canada,Malaysia,0.00805
Canada,Venezuela,0.00735
Canada,Morocco,0.0031
Canada,Singapore,0.0083
Canada,UK,0.00675
Canada,Algeria,0.0055
Canada,Mauritania,0.00345
Canada,Hong Kong,0.0073
Canada,Cuba,0.0069
Canada,Guyana,0.0693
Canada,Trinidad Tbg,0.00955
Canada,Barbados,0.00845
Canada,Japan,0.014
Canada,Jamaica,0.0206
Canada,USA,0.1883
Chad,Sweden,0.00025
Chad,Saudi Arabia,0.0001
Chad,Sudan,0.0001
Chad,Pakistan,0.0002
Chad,Algeria,0.00045
Chad,Ecuador,0.0002
Chad,Netherlands,0.00095
Chad,Greece,0.0002
Chad,Turkey,0.0004
Chad,Ireland,0.0004
Chad,Malaysia,0.00025
Chad,Indonesia,0.00035
Chad,Denmark,0.0005
Chad,Mexico,0.0006
Chad,Nigeria,0.0013
Chad,Tunisia,0.00045
Chad,Colombia,0.0009
Chad,UK,0.0013
Chad,Austria,0.00065
Chad,Italy,0.0023
Chad,Morocco,0.00085
Chad,Hong Kong,0.0018
Chad,Brazil,0.00105
Chad,China,0.0014
Chad,South Africa,0.00135
Chad,Thailand,0.0016
Chad,Japan,0.00245
Chad,Spain,0.0018
Chad,USA,0.0056
Chad,Cameroon,0.0114
Chad,Portugal,0.0105
Chile,Trinidad Tbg,0.00055
Chile,Syria,0.0001
Chile,Malawi,0.0001
Chile,Israel,0.00035
Chile,Gabon,0.009
Chile,Togo,0.0001
Chile,Iraq,0.0001
Chile,Madagascar,0.0001
Chile,Zimbabwe,0.0001
Chile,Burkina Faso,0.0001
Chile,Bangladesh,0.0001
Chile,Cambodia,0.0001
Chile,Ghana,0.0001
Chile,Egypt,0.00025
Chile,Qatar,0.00015
Chile,Cyprus,0.0002
Chile,Mozambique,0.0002
Chile,Nepal,0.0002
Chile,Ireland,0.00035
Chile,New Zealand,0.00035
Chile,Morocco,0.0002
Chile,Iran,0.00025
Chile,Suriname,0.0003
Chile,Barbados,0.0003
Chile,Zambia,0.0003
Chile,Jamaica,0.0002
Chile,Guyana,0.0007
Chile,Bahrain,0.0004
Chile,Nicaragua,0.00075
Chile,Iceland,0.0003
Chile,Tunisia,0.00025
Chile,Malta,0.00035
Chile,Denmark,0.0007
Chile,Norway,0.0006
Chile,Austria,0.00055
Chile,Cuba,0.0006
Chile,Honduras,0.0007
Chile,Untd Arab Em,0.00045
Chile,Australia,0.001
Chile,Greece,0.0007
Chile,El Salvador,0.00045
Chile,Portugal,0.00055
Chile,Sri Lanka,0.0008
Chile,Oman,0.00065
Chile,Mauritius,0.0005
Chile,Guatemala,0.00095
Chile,Saudi Arabia,0.0007
Chile,Turkey,0.0005
Chile,Chad,0.0009
Chile,India,0.0007
Chile,Philippines,0.00055
Chile,Kuwait,0.00055
Chile,South Africa,0.0011
Chile,Dominican Rp,0.001
Chile,Finland,0.00115
Chile,Thailand,0.0009
Chile,Bulgaria,0.00075
Chile,Malaysia,0.0014
Chile,Hong Kong,0.0018
Chile,Panama,0.00115
Chile,Sweden,0.0024
Chile,Costa Rica,0.0015
Chile,Singapore,0.0013
Chile,Venezuela,0.0032
Chile,Indonesia,0.0015
Chile,Uruguay,0.00225
Chile,Colombia,0.00255
Chile,Canada,0.00425
Chile,Ecuador,0.0053
Chile,Netherlands,0.003
Chile,Peru,0.0036
Chile,Seychelles,0.00285
Chile,Mexico,0.00645
Chile,Paraguay,0.0066
Chile,Spain,0.006
Chile,China,0.0067
Chile,UK,0.00595
Chile,Argentina,0.01405
Chile,Italy,0.00795
Chile,Brazil,0.01505
Chile,Bolivia,0.01145
Chile,Japan,0.0256
Chile,USA,0.04145
China,Greenland,0.0014
China,Barbados,0.0003
China,Venezuela,0.00045
China,Bolivia,0.0006
China,Gabon,0.01395
China,Iceland,0.0006
China,Chad,0.0014
China,Cameroon,0.00265
China,Ecuador,0.0013
China,Malawi,0.00075
China,Brazil,0.0013
China,Burkina Faso,0.0024
China,Colombia,0.00065
China,Iraq,0.00125
China,Trinidad Tbg,0.00085
China,Rwanda,0.0012
China,India,0.0013
China,Uganda,0.0009
China,Portugal,0.00095
China,Argentina,0.00195
China,Dominican Rp,0.002
China,Costa Rica,0.00135
China,Sweden,0.0028
China,Qatar,0.0062
China,Mexico,0.0013
China,Burundi,0.0015
China,Oman,0.02675
China,Greece,0.0013
China,Turkey,0.0016
China,Algeria,0.00125
China,Nicaragua,0.0024
China,Zambia,0.00415
China,Israel,0.00215
China,Iran,0.0027
China,Finland,0.00365
China,Peru,0.00525
China,Zimbabwe,0.00505
China,Seychelles,0.00155
China,Bulgaria,0.00315
China,Austria,0.0023
China,Spain,0.002
China,Bahrain,0.0032
China,El Salvador,0.0016
China,Tunisia,0.00235
China,Norway,0.0024
China,Niger,0.0017
China,Guatemala,0.00205
China,Mozambique,0.00425
China,Suriname,0.00225
China,Uruguay,0.0044
China,South Africa,0.0036
China,Jamaica,0.0028
China,UK,0.0032
China,Denmark,0.00275
China,Canada,0.0036
China,Morocco,0.00265
China,Ireland,0.00275
China,Italy,0.00385
China,Sierra Leone,0.0048
China,Madagascar,0.0029
China,Saudi Arabia,0.0039
China,Netherlands,0.0034
China,Nigeria,0.0033
China,Honduras,0.00275
China,Mali,0.0059
China,Egypt,0.0031
China,Senegal,0.003
China,Cote Divoire,0.0033
China,Malta,0.0042
China,Guyana,0.00545
China,Afghanistan,0.00365
China,New Zealand,0.00605
China,Australia,0.0064
China,Kuwait,0.0048
China,Chile,0.0067
China,Indonesia,0.0085
China,Sudan,0.0063
China,Cyprus,0.0035
China,Cuba,0.0063
China,Paraguay,0.00425
China,Kenya,0.0037
China,Pakistan,0.00555
China,Syria,0.0039
China,Philippines,0.00705
China,Ghana,0.00505
China,Bangladesh,0.0057
China,Mauritius,0.0082
China,Thailand,0.0117
China,Cambodia,0.0098
China,Mauritania,0.00835
China,Sri Lanka,0.008
China,Nepal,0.0084
China,Untd Arab Em,0.00895
China,Jordan,0.0104
China,Malaysia,0.0219
China,Japan,0.03475
China,Benin,0.02235
China,Togo,0.0247
China,Panama,0.0248
China,Singapore,0.04595
China,USA,0.0384
China,Hong Kong,0.4195
Colombia,China,0.00065
Colombia,Greece,0.0001
Colombia,Australia,0.00015
Colombia,Singapore,0.0002
Colombia,Cyprus,0.00015
Colombia,Mauritius,0.0001
Colombia,Jordan,0.0001
Colombia,Turkey,0.0001
Colombia,Thailand,0.00015
Colombia,Benin,0.0003
Colombia,Senegal,0.00015
Colombia,Cote Divoire,0.0001
Colombia,Iceland,0.0001
Colombia,Kenya,0.0002
Colombia,Burundi,0.0002
Colombia,Hong Kong,0.0002
Colombia,Algeria,0.00015
Colombia,India,0.00025
Colombia,Togo,0.0044
Colombia,Saudi Arabia,0.00015
Colombia,Syria,0.00015
Colombia,Morocco,0.0003
Colombia,Uganda,0.0003
Colombia,Uruguay,0.00055
Colombia,Bulgaria,0.00025
Colombia,Paraguay,0.00035
Colombia,Barbados,0.00025
Colombia,Israel,0.0006
Colombia,Austria,0.00045
Colombia,Cuba,0.00045
Colombia,Norway,0.00045
Colombia,Portugal,0.0004
Colombia,Ireland,0.00045
Colombia,Argentina,0.00155
Colombia,Mauritania,0.0008
Colombia,Sri Lanka,0.00055
Colombia,Seychelles,0.00075
Colombia,Malta,0.0008
Colombia,Denmark,0.00075
Colombia,Brazil,0.0031
Colombia,Mexico,0.00285
Colombia,Jamaica,0.00085
Colombia,Finland,0.001
Colombia,Sweden,0.00155
Colombia,Guatemala,0.00105
Colombia,Guyana,0.0018
Colombia,El Salvador,0.00095
Colombia,Nicaragua,0.00115
Colombia,Bolivia,0.00525
Colombia,Canada,0.00345
Colombia,Spain,0.0028
Colombia,Chile,0.00255
Colombia,Dominican Rp,0.00145
Colombia,Greenland,0.00155
Colombia,Suriname,0.0018
Colombia,Honduras,0.00165
Colombia,Italy,0.0032
Colombia,UK,0.00305
Colombia,Netherlands,0.0023
Colombia,Japan,0.0078
Colombia,Costa Rica,0.0034
Colombia,Trinidad Tbg,0.0055
Colombia,Venezuela,0.00885
Colombia,Peru,0.0051
Colombia,Ecuador,0.0088
Colombia,Panama,0.00955
Colombia,USA,0.046
Costa Rica,Nigeria,0.0001
Costa Rica,Oman,0.0001
Costa Rica,Bolivia,0.0001
Costa Rica,Indonesia,0.0003
Costa Rica,Kuwait,0.0001
Costa Rica,India,0.0001
Costa Rica,Syria,0.0001
Costa Rica,South Africa,0.00015
Costa Rica,Philippines,0.00345
Costa Rica,Trinidad Tbg,0.0003
Costa Rica,Greece,0.0002
Costa Rica,Untd Arab Em,0.0002
Costa Rica,Barbados,0.0002
Costa Rica,Algeria,0.00015
Costa Rica,Saudi Arabia,0.0002
Costa Rica,Israel,0.00055
Costa Rica,Tunisia,0.0002
Costa Rica,Iceland,0.0002
Costa Rica,Thailand,0.00035
Costa Rica,Morocco,0.0003
Costa Rica,Bulgaria,0.0002
Costa Rica,Turkey,0.00025
Costa Rica,Dominican Rp,0.00025
Costa Rica,Jamaica,0.0004
Costa Rica,Argentina,0.00105
Costa Rica,Brazil,0.0039
Costa Rica,Peru,0.0007
Costa Rica,Australia,0.0003
Costa Rica,Malaysia,0.0025
Costa Rica,Colombia,0.0034
Costa Rica,Guyana,0.0006
Costa Rica,China,0.00135
Costa Rica,Suriname,0.0007
Costa Rica,Singapore,0.00065
Costa Rica,Ecuador,0.00065
Costa Rica,Ireland,0.00095
Costa Rica,Venezuela,0.0066
Costa Rica,Denmark,0.0007
Costa Rica,Chile,0.0015
Costa Rica,Hong Kong,0.0012
Costa Rica,Portugal,0.0008
Costa Rica,Norway,0.0011
Costa Rica,Austria,0.0021
Costa Rica,Japan,0.00895
Costa Rica,Sweden,0.00245
Costa Rica,Finland,0.00235
Costa Rica,Spain,0.00435
Costa Rica,Panama,0.0035
Costa Rica,Mexico,0.01045
Costa Rica,El Salvador,0.00535
Costa Rica,Guatemala,0.0074
Costa Rica,Honduras,0.00585
Costa Rica,Netherlands,0.0057
Costa Rica,Canada,0.0061
Costa Rica,Italy,0.00705
Costa Rica,UK,0.0096
Costa Rica,Nicaragua,0.0149
Costa Rica,USA,0.15985
Cote Divoire,Chad,0.0001
Cote Divoire,Ecuador,0.00045
Cote Divoire,Sudan,0.0001
Cote Divoire,Seychelles,0.0001
Cote Divoire,Nicaragua,0.0001
Cote Divoire,Norway,0.0003
Cote Divoire,New Zealand,0.0001
Cote Divoire,Egypt,0.0002
Cote Divoire,Philippines,0.0002
Cote Divoire,Iraq,0.00025
Cote Divoire,Untd Arab Em,0.00065
Cote Divoire,Hong Kong,0.0002
Cote Divoire,Guyana,0.0002
Cote Divoire,Finland,0.00045
Cote Divoire,Bulgaria,0.00025
Cote Divoire,Israel,0.0003
Cote Divoire,Cyprus,0.0003
Cote Divoire,Saudi Arabia,0.0017
Cote Divoire,Chile,0.0003
Cote Divoire,Australia,0.00025
Cote Divoire,Sweden,0.00065
Cote Divoire,Malta,0.0008
Cote Divoire,China,0.0033
Cote Divoire,Panama,0.001
Cote Divoire,Cameroon,0.0008
Cote Divoire,Turkey,0.0007
Cote Divoire,Singapore,0.00085
Cote Divoire,Brazil,0.00205
Cote Divoire,Denmark,0.00075
Cote Divoire,Gabon,0.0023
Cote Divoire,Tunisia,0.00095
Cote Divoire,Malaysia,0.0009
Cote Divoire,Indonesia,0.00095
Cote Divoire,Nigeria,0.02255
Cote Divoire,Argentina,0.0011
Cote Divoire,Sierra Leone,0.00125
Cote Divoire,South Africa,0.00195
Cote Divoire,Ireland,0.0014
Cote Divoire,India,0.0016
Cote Divoire,Morocco,0.00165
Cote Divoire,Austria,0.00125
Cote Divoire,Thailand,0.00215
Cote Divoire,Mauritania,0.0072
Cote Divoire,Canada,0.0017
Cote Divoire,Ghana,0.0014
Cote Divoire,Algeria,0.0023
Cote Divoire,Japan,0.00505
Cote Divoire,Portugal,0.0019
Cote Divoire,Greece,0.0027
Cote Divoire,Benin,0.0027
Cote Divoire,Senegal,0.008
Cote Divoire,UK,0.0086
Cote Divoire,Niger,0.0064
Cote Divoire,Togo,0.0131
Cote Divoire,Spain,0.01045
Cote Divoire,Italy,0.0186
Cote Divoire,Netherlands,0.01855
Cote Divoire,USA,0.02205
Cote Divoire,Mali,0.01905
Cote Divoire,Burkina Faso,0.01905
Cuba,New Zealand,0.0004
Cuba,Peru,0.0001
Cuba,Turkey,0.0001
Cuba,Ecuador,0.00025
Cuba,Austria,0.00015
Cuba,Hong Kong,0.0001
Cuba,Cyprus,0.0001
Cuba,Saudi Arabia,0.0001
Cuba,Singapore,0.0001
Cuba,Greece,0.0001
Cuba,Australia,0.0001
Cuba,South Africa,0.0004
Cuba,Sweden,0.00045
Cuba,Jamaica,0.0002
Cuba,Argentina,0.00245
Cuba,Indonesia,0.0002
Cuba,India,0.0002
Cuba,Colombia,0.00045
Cuba,Madagascar,0.0004
Cuba,Venezuela,0.0016
Cuba,Jordan,0.0004
Cuba,Malaysia,0.0003
Cuba,Finland,0.00035
Cuba,Tunisia,0.00065
Cuba,Mexico,0.004
Cuba,Portugal,0.0005
Cuba,Brazil,0.0013
Cuba,UK,0.00155
Cuba,Bulgaria,0.00075
Cuba,Iran,0.0012
Cuba,Senegal,0.0013
Cuba,Algeria,0.0008
Cuba,Seychelles,0.0016
Cuba,Italy,0.0027
Cuba,Netherlands,0.00185
Cuba,Egypt,0.003
Cuba,Japan,0.00375
Cuba,Spain,0.00785
Cuba,Canada,0.0069
Cuba,China,0.0063
Cuba,Nicaragua,0.00415
Cyprus,Australia,0.0003
Cyprus,Burundi,0.0001
Cyprus,Sudan,0.00015
Cyprus,Indonesia,0.0009
Cyprus,Rwanda,0.0001
Cyprus,Philippines,0.00015
Cyprus,Nigeria,0.00025
Cyprus,Venezuela,0.0002
Cyprus,Senegal,0.0002
Cyprus,Argentina,0.0011
Cyprus,Canada,0.00085
Cyprus,Portugal,0.00095
Cyprus,South Africa,0.00105
Cyprus,Sierra Leone,0.0002
Cyprus,Niger,0.0002
Cyprus,Colombia,0.00015
Cyprus,Algeria,0.00125
Cyprus,China,0.0035
Cyprus,India,0.0011
Cyprus,Tunisia,0.0002
Cyprus,Qatar,0.0004
Cyprus,Japan,0.0193
Cyprus,Malaysia,0.00075
Cyprus,Brazil,0.00205
Cyprus,Pakistan,0.00115
Cyprus,Denmark,0.00225
Cyprus,Mexico,0.0006
Cyprus,Malta,0.0003
Cyprus,Morocco,0.0004
Cyprus,Thailand,0.00155
Cyprus,Finland,0.00155
Cyprus,Iran,0.00045
Cyprus,Oman,0.0006
Cyprus,Bulgaria,0.0011
Cyprus,Austria,0.00205
Cyprus,Hong Kong,0.001
Cyprus,Sweden,0.00335
Cyprus,Ireland,0.00215
Cyprus,Turkey,0.01135
Cyprus,Spain,0.0067
Cyprus,Jordan,0.0014
Cyprus,Bahrain,0.0016
Cyprus,Kuwait,0.00085
Cyprus,Egypt,0.00125
Cyprus,Untd Arab Em,0.00105
Cyprus,Netherlands,0.00615
Cyprus,Israel,0.00555
Cyprus,USA,0.01225
Cyprus,Italy,0.0231
Cyprus,Syria,0.0033
Cyprus,Iraq,0.00965
Cyprus,Saudi Arabia,0.0028
Cyprus,Singapore,0.0092
Cyprus,Norway,0.00645
Cyprus,Greece,0.0227
Cyprus,UK,0.04265
Denmark,Afghanistan,0.0003
Denmark,Gabon,0.0001
Denmark,Cote Divoire,0.00075
Denmark,Ecuador,0.0002
Denmark,Paraguay,0.0003
Denmark,Argentina,0.00075
Denmark,Cuba,0.0003
Denmark,Guatemala,0.00035
Denmark,Cambodia,0.0007
Denmark,Burundi,0.00065
Denmark,Costa Rica,0.0007
Denmark,Peru,0.0004
Denmark,Colombia,0.00075
Denmark,Cameroon,0.00035
Denmark,Chad,0.0005
Denmark,Madagascar,0.00055
Denmark,Iraq,0.0005
Denmark,Venezuela,0.00045
Denmark,Niger,0.00035
Denmark,Mexico,0.0003
Denmark,Indonesia,0.0007
Denmark,Bolivia,0.0003
Denmark,Uruguay,0.00035
Denmark,Mali,0.0005
Denmark,South Africa,0.00035
Denmark,Pakistan,0.00075
Denmark,Philippines,0.00055
Denmark,Nepal,0.00035
Denmark,Sudan,0.00045
Denmark,India,0.0008
Denmark,Honduras,0.00075
Denmark,El Salvador,0.0005
Denmark,Brazil,0.00115
Denmark,Senegal,0.0005
Denmark,Iran,0.00045
Denmark,Uganda,0.0008
Denmark,Turkey,0.00075
Denmark,Bangladesh,0.00085
Denmark,Suriname,0.001
Denmark,Chile,0.0007
Denmark,Trinidad Tbg,0.00115
Denmark,Algeria,0.0006
Denmark,Barbados,0.00055
Denmark,Morocco,0.00075
Denmark,Nigeria,0.00085
Denmark,New Zealand,0.00085
Denmark,Syria,0.00055
Denmark,Zimbabwe,0.0012
Denmark,Burkina Faso,0.00145
Denmark,Benin,0.0007
Denmark,Mauritius,0.00115
Denmark,Nicaragua,0.00085
Denmark,Denmark,0.0011
Denmark,Togo,0.00145
Denmark,Sri Lanka,0.0011
Denmark,Rwanda,0.0009
Denmark,Thailand,0.00125
Denmark,Ghana,0.00095
Denmark,Bulgaria,0.0011
Denmark,Guyana,0.0009
Denmark,Malaysia,0.0015
Denmark,Tunisia,0.00105
Denmark,Saudi Arabia,0.0009
Denmark,Israel,0.00105
Denmark,China,0.00275
Denmark,Australia,0.0009
Denmark,Zambia,0.0008
Denmark,Kenya,0.001
Denmark,Untd Arab Em,0.00085
Denmark,Qatar,0.0009
Denmark,Sierra Leone,0.0011
Denmark,Canada,0.00135
Denmark,Mauritania,0.0009
Denmark,Mozambique,0.00105
Denmark,Seychelles,0.0015
Denmark,Oman,0.00095
Denmark,Dominican Rp,0.001
Denmark,Egypt,0.0011
Denmark,Malawi,0.0021
Denmark,Kuwait,0.00455
Denmark,Portugal,0.003
Denmark,Hong Kong,0.0022
Denmark,Jamaica,0.0016
Denmark,Greece,0.00155
Denmark,Austria,0.0026
Denmark,Bahrain,0.0018
Denmark,Singapore,0.0023
Denmark,Jordan,0.0032
Denmark,Cyprus,0.00225
Denmark,Ireland,0.00455
Denmark,Spain,0.00385
Denmark,Panama,0.0032
Denmark,Finland,0.0081
Denmark,Malta,0.0044
Denmark,Japan,0.00865
Denmark,Netherlands,0.01305
Denmark,Italy,0.0107
Denmark,USA,0.0139
Denmark,Norway,0.0142
Denmark,Iceland,0.0191
Denmark,UK,0.02295
Denmark,Sweden,0.0282
Denmark,Greenland,0.2848
Dominican Rp,Colombia,0.00145
Dominican Rp,Nicaragua,0.0001
Dominican Rp,Uruguay,0.0001
Dominican Rp,Argentina,0.0014
Dominican Rp,Denmark,0.001
Dominican Rp,Austria,0.00015
Dominican Rp,Singapore,0.0002
Dominican Rp,Tunisia,0.0001
Dominican Rp,Nigeria,0.0001
Dominican Rp,Philippines,0.0001
Dominican Rp,Australia,0.0002
Dominican Rp,Hong Kong,0.0001
Dominican Rp,Costa Rica,0.00025
Dominican Rp,Barbados,0.0002
Dominican Rp,Portugal,0.0002
Dominican Rp,Ireland,0.00025
Dominican Rp,Burkina Faso,0.0003
Dominican Rp,India,0.00025
Dominican Rp,Trinidad Tbg,0.0003
Dominican Rp,Sweden,0.0004
Dominican Rp,Brazil,0.0027
Dominican Rp,Mexico,0.00865
Dominican Rp,Mauritius,0.0005
Dominican Rp,Guyana,0.0005
Dominican Rp,Panama,0.0007
Dominican Rp,Cuba,0.0006
Dominican Rp,Venezuela,0.0086
Dominican Rp,Jamaica,0.0006
Dominican Rp,Morocco,0.0008
Dominican Rp,Algeria,0.00045
Dominican Rp,Senegal,0.0009
Dominican Rp,Finland,0.0008
Dominican Rp,Suriname,0.0009
Dominican Rp,Honduras,0.00085
Dominican Rp,Italy,0.0032
Dominican Rp,Japan,0.00775
Dominican Rp,Netherlands,0.00205
Dominican Rp,UK,0.0025
Dominican Rp,Spain,0.00485
Dominican Rp,Canada,0.00345
Dominican Rp,USA,0.178
Ecuador,Hong Kong,0.0001
Ecuador,Thailand,0.0001
Ecuador,Bulgaria,0.0001
Ecuador,Australia,0.00025
Ecuador,Paraguay,0.00015
Ecuador,Jamaica,0.0001
Ecuador,Mozambique,0.0001
Ecuador,Malaysia,0.0001
Ecuador,Barbados,0.0001
Ecuador,Philippines,0.0001
Ecuador,Madagascar,0.0001
Ecuador,Sudan,0.0001
Ecuador,Egypt,0.0001
Ecuador,Sri Lanka,0.0001
Ecuador,Morocco,0.0001
Ecuador,Indonesia,0.00015
Ecuador,Sweden,0.0005
Ecuador,India,0.00015
Ecuador,Algeria,0.0003
Ecuador,Israel,0.0003
Ecuador,Norway,0.0002
Ecuador,Malta,0.0002
Ecuador,Denmark,0.0002
Ecuador,Bolivia,0.00045
Ecuador,Suriname,0.00055
Ecuador,Greece,0.0003
Ecuador,Tunisia,0.0003
Ecuador,Iran,0.0002
Ecuador,Syria,0.0003
Ecuador,Dominican Rp,0.0003
Ecuador,Greenland,0.0002
Ecuador,Finland,0.00025
Ecuador,Cuba,0.00025
Ecuador,Ireland,0.00025
Ecuador,Honduras,0.00035
Ecuador,South Africa,0.0006
Ecuador,Costa Rica,0.00065
Ecuador,Saudi Arabia,0.0006
Ecuador,Portugal,0.0004
Ecuador,Cote Divoire,0.00045
Ecuador,Guatemala,0.00075
Ecuador,Austria,0.0006
Ecuador,New Zealand,0.00055
Ecuador,Turkey,0.0007
Ecuador,Venezuela,0.00325
Ecuador,Uruguay,0.00095
Ecuador,UK,0.0018
Ecuador,Netherlands,0.00145
Ecuador,Brazil,0.0042
Ecuador,Trinidad Tbg,0.0013
Ecuador,China,0.0013
Ecuador,Mexico,0.0032
Ecuador,El Salvador,0.00155
Ecuador,Argentina,0.00265
Ecuador,Nicaragua,0.0017
Ecuador,Canada,0.00345
Ecuador,Spain,0.0043
Ecuador,Italy,0.0051
Ecuador,Peru,0.0039
Ecuador,Chile,0.0053
Ecuador,Japan,0.01025
Ecuador,Colombia,0.0088
Ecuador,Panama,0.0102
Ecuador,USA,0.0639
Egypt,Sri Lanka,0.0024
Egypt,Iran,0.0001
Egypt,Indonesia,0.00115
Egypt,Norway,0.00025
Egypt,Nigeria,0.0001
Egypt,Finland,0.0013
Egypt,Ireland,0.0014
Egypt,Malaysia,0.0014
Egypt,Sierra Leone,0.0001
Egypt,Australia,0.002
Egypt,Benin,0.0001
Egypt,Venezuela,0.0001
Egypt,Oman,0.0003
Egypt,Thailand,0.00065
Egypt,Denmark,0.0011
Egypt,Brazil,0.0021
Egypt,Hong Kong,0.0002
Egypt,Cote Divoire,0.0002
Egypt,Bangladesh,0.0003
Egypt,Untd Arab Em,0.0003
Egypt,Pakistan,0.0003
Egypt,Chile,0.00025
Egypt,Bahrain,0.0004
Egypt,Algeria,0.00025
Egypt,Iceland,0.0004
Egypt,Cyprus,0.00125
Egypt,China,0.0031
Egypt,Morocco,0.00035
Egypt,Canada,0.00125
Egypt,Qatar,0.0006
Egypt,Austria,0.00125
Egypt,Sweden,0.0026
Egypt,Bulgaria,0.00175
Egypt,Singapore,0.00155
Egypt,Kenya,0.001
Egypt,Tunisia,0.0012
Egypt,Kuwait,0.0012
Egypt,Netherlands,0.004
